371,1
371,2
371,4
371,6
371,8
371,9
371,13
371,14
372,1
372,2
372,4
372,6
372,9
372,13
373,1
373,2
373,4
373,5
373,8
373,9
374,1
374,3
374,4
374,6
374,8
374,9
374,10
374,13
375,1
375,2
375,3
375,4
375,6
375,8
375,9
375,11
375,13
375,14
376,1
376,2
376,3
376,4
376,6
376,8
376,9
377,2
377,3
377,4
377,6
377,13
377,14
378,1
378,2
378,4
378,6
378,8
378,13
378,15
379,1
379,2
379,3
379,4
379,5
379,6
379,9
379,14
379,15
380,2
380,6
380,8
380,13
380,15
381,1
381,2
381,4
381,5
381,6
381,8
381,9
381,12
381,13
381,14
382,1
382,3
382,4
382,5
382,6
382,7
382,9
382,10
382,11
382,13
383,2
383,3
383,4
383,5
383,8
383,13
384,3
384,4
384,6
384,8
384,9
384,11
384,13
384,14
385,1
385,3
385,4
385,6
385,8
385,13
385,14
386,1
386,2
386,3
386,4
386,5
386,6
386,10
386,13
386,14
386,15
387,1
387,2
387,3
387,4
387,8
387,9
387,13
388,2
388,3
388,4
388,5
388,8
388,9
388,13
388,14
388,15
389,2
389,4
389,6
389,8
389,9
389,13
390,1
390,2
390,3
390,4
390,8
390,9
390,12
390,13
390,15
391,1
391,2
391,3
391,6
391,8
391,9
391,13
392,1
392,2
392,6
392,8
392,9
393,3
393,4
393,6
393,9
393,13
394,1
394,2
394,4
394,6
394,9
394,13
394,15
395,1
395,3
395,5
395,6
395,8
395,9
395,13
395,14
396,1
396,2
396,3
396,4
396,6
396,8
396,9
396,13
396,14
397,1
397,3
397,4
397,6
397,9
397,13
397,14
398,1
398,2
398,3
398,4
398,5
398,7
398,8
398,9
399,1
399,4
399,6
399,8
399,9
399,12
399,13
400,2
400,3
400,4
400,6
400,8
400,10
401,3
401,4
401,6
401,8
401,9
401,12
401,13
401,14
402,1
402,2
402,3
402,4
402,6
402,9
402,13
403,1
403,6
403,8
403,9
404,1
404,3
404,4
404,6
404,9
404,12
404,13
404,14
405,1
405,2
405,3
405,5
405,6
405,8
405,9
405,13
406,3
406,4
406,6
406,8
406,9
406,13
406,14
407,1
407,4
407,6
407,9
407,10
407,13
408,1
408,2
408,4
408,6
408,7
408,9
408,14
409,1
409,2
409,3
409,6
409,8
409,9
409,13
410,1
410,2
410,3
410,4
410,6
410,9
410,13
410,14
410,15
411,1
411,2
411,3
411,4
411,5
411,6
411,7
411,8
411,9
412,1
412,2
412,3
412,4
412,6
412,7
412,9
412,14
413,1
413,2
413,4
413,9
413,13
414,1
414,2
414,3
414,4
414,6
414,8
414,9
414,13
414,14
415,1
415,2
415,3
415,4
415,6
415,8
415,9
415,13
416,1
416,2
416,4
416,6
